width (mm),length (mm),frequency (Hz),admittance (S),phase (rad)
2,12,316.22776601683796,2.255168391357069E-5,1.5477277595454633
2,12,331.1311214825911,2.3624894978056603E-5,1.5477360134499472
2,12,346.73685045253166,2.4750309408809505E-5,1.5477451165858678
2,12,363.0780547701014,2.5930649431491417E-5,1.5477551605011726
2,12,380.1893963205613,2.71688114311628E-5,1.5477662485442913
2,12,398.1071705534973,2.8467882783187642E-5,1.54777849741666
2,12,416.8693834703355,2.9831166448207637E-5,1.547792042313237
2,12,436.5158322401661,3.126218841612726E-5,1.5478070292630477
2,12,457.0881896148752,3.2764740209346196E-5,1.5478236284159783
2,12,478.6300923226385,3.4342359422933396E-5,1.547841737975099
2,12,501.18723362727246,3.6000128596733604E-5,1.5478619667365787
2,12,524.8074602497728,3.774296997948519E-5,1.5478846231481065
2,12,549.5408738576248,3.9575838694695304E-5,1.5479098557650997
2,12,575.4399373371573,4.15044235680165E-5,1.5479379882549902
2,12,602.5595860743581,4.353502232890389E-5,1.5479694113233262
2,12,630.9573444801937,4.567460475256429E-5,1.5480045733744148
2,12,660.6934480075957,4.793098397295874E-5,1.5480440095116073
2,12,691.8309709189363,5.0312985308694574E-5,1.5480883549657132
2,12,724.4359600749899,5.283060707165621E-5,1.5481383431319604
2,12,758.5775750291835,5.549543267455474E-5,1.5481948746821281
2,12,794.3282347242813,5.832097137521232E-5,1.5482590293625247
2,12,831.7637711026708,6.132325370284375E-5,1.5483321268999088
2,12,870.9635899560806,6.452161843763915E-5,1.5484157921716046
2,12,912.0108393559096,6.793978763520844E-5,1.548512031541042
2,12,954.992586021436,7.1607571133054E-5,1.5486233729009422
2,12,1000,7.556356929551227E-5,1.5487530862752608
2,12,1047.1285480508996,7.98587295495566E-5,1.5489053480022643
2,12,1096.4781961431852,8.456289675986803E-5,1.549085662150147
2,12,1148.1536214968828,8.977556317565887E-5,1.5493014024729543
2,12,1202.2644346174131,9.564668316817619E-5,1.5495628722225046
2,12,1258.9254117941675,1.0240539128745753E-4,1.5498832640708375
2,12,1318.2567385564075,1.1044414540931351E-4,1.5502818818377921
2,12,1380.3842646028852,1.2048026760768965E-4,1.5507843477511958
2,12,1445.439770745928,1.3399717926682945E-4,1.5514198745651628
2,12,1513.5612484362086,1.546599010159824E-4,1.5521882259554478
2,12,1584.893192461114,1.94709665499723E-4,1.5527900697362056
2,12,1659.5869074375614,3.3573028438863234E-4,1.5488236866643896
2,12,1737.8008287493763,4.4824908846418954E-4,-1.514997280277906
2,12,1819.7008586099844,1.3881437921051074E-5,-1.289581282073945
2,12,1905.4607179632483,4.738752608467132E-5,1.5012136071695001
2,12,1995.262314968881,7.470198467035101E-5,1.5266940188024012
2,12,2089.2961308540407,9.22130640228488E-5,1.5339517018245699
2,12,2187.761623949552,1.0563228024961805E-4,1.537314201423818
2,12,2290.8676527677726,1.1705592618489866E-4,1.539233891549619
2,12,2398.83291901949,1.2743945819499824E-4,1.540467456877829
2,12,2511.88643150958,1.3728593086472497E-4,1.541323175577567
2,12,2630.2679918953813,1.4688948524167587E-4,1.5419495239252154
2,12,2754.2287033381663,1.5643748010557944E-4,1.5424266708546919
2,12,2884.031503126606,1.6605841644337253E-4,1.5428016707766117
2,12,3019.9517204020162,1.7584662470454136E-4,1.5431039823809594
2,12,3162.2776601683795,1.8587601698415767E-4,1.543353043820144
2,12,3311.311214825911,1.962083876983706E-4,1.543562283030641
2,12,3467.368504525317,2.0689895604404394E-4,1.5437413941766704
2,12,3630.780547701014,2.180007283520158E-4,1.5438977285338957
2,12,3801.8939632056126,2.295689628816737E-4,1.5440372396137036
2,12,3981.0717055349733,2.4166748649444278E-4,1.544165263871501
2,12,4168.693834703355,2.543807546960869E-4,1.5442874362922674
2,12,4365.158322401661,2.6784328825438393E-4,1.5444113556650783
2,12,4570.881896148751,2.823319814532261E-4,1.5445510675584535
2,12,4786.300923226385,2.9867923874396453E-4,1.5447445239132414
2,12,5011.872336272725,3.221813394416116E-4,1.5451647896096696
2,12,5248.074602497728,2.8645999660044434E-4,1.5406201825737276
2,12,5495.408738576249,3.306867024896419E-4,1.5440225731099428
2,12,5754.399373371572,3.513715528440862E-4,1.5443702638894918
2,12,6025.5958607435805,3.708612217091419E-4,1.5445467669260933
2,12,6309.573444801937,3.908223849902301E-4,1.5446836403681334
2,12,6606.9344800759645,4.1185632391191936E-4,1.5448154342310707
2,12,6918.309709189362,4.3449755893004536E-4,1.5449622463903419
2,12,7244.359600749898,4.596092264969793E-4,1.5451469154674407
2,12,7585.775750291836,4.892057676174809E-4,1.5454077683571532
2,12,7943.282347242814,5.30206951804251E-4,1.5458057485255923
2,12,8317.63771102671,6.370625831592301E-4,1.5453559957165
2,12,8709.635899560806,3.5062922291055767E-4,1.5187044615473795
2,12,9120.108393559096,5.018648155623786E-4,1.5409151792845468
2,12,9549.92586021436,5.505670005205086E-4,1.5426918531531262
2,12,10000,5.876647527374053E-4,1.5433119721478998
2,15,1,8.923960492556389E-8,1.547769020764948
2,15,1.0471285480508996,9.344533855248588E-8,1.5477690208880075
2,15,1.096478196143185,9.78492832286598E-8,1.547769021191697
2,15,1.1481536214968828,1.0246077887664438E-7,1.5477690213793265
2,15,1.202264434617413,1.0728960794959872E-7,1.5477690216107713
2,15,1.2589254117941673,1.1234601294376043E-7,1.5477690218671365
2,15,1.318256738556407,1.1764071897906741E-7,1.5477690221152427
2,15,1.3803842646028848,1.2318495726828345E-7,1.5477690224242877
2,15,1.4454397707459274,1.2899048783516648E-7,1.5477690227734369
2,15,1.5135612484362082,1.3506962449767073E-7,1.5477690230897254
2,15,1.5848931924611136,1.4143526211383177E-7,1.5477690234022248
2,15,1.6595869074375607,1.4810090421958737E-7,1.5477690238565165
2,15,1.7378008287493754,1.5508068871541424E-7,1.5477690243233895
2,15,1.8197008586099834,1.6238942136475378E-7,1.5477690249065355
2,15,1.9054607179632472,1.700426097063283E-7,1.5477690260827865
2,15,1.9952623149688795,1.7805647755482953E-7,1.5477690267778157
2,15,2.0892961308540396,1.8644802751581582E-7,1.5477690274634543
2,15,2.1877616239495525,1.952350611848675E-7,1.5477690283061343
2,15,2.290867652767773,2.0443621535435587E-7,1.547769029156084
2,15,2.3988329190194904,2.1407100794200756E-7,1.5477690300829623
2,15,2.51188643150958,2.241598759820226E-7,1.5477690311133205
2,15,2.6302679918953817,2.347242226295942E-7,1.5477690324913096
2,15,2.7542287033381663,2.4578645504043697E-7,1.5477690340713086
2,15,2.884031503126606,2.5737003202302526E-7,1.5477690354017317
2,15,3.019951720402016,2.694995293011365E-7,1.5477690369001962
2,15,3.1622776601683795,2.822006761679823E-7,1.5477690385882914
2,15,3.311311214825911,2.955004209141375E-7,1.5477690409283502
2,15,3.4673685045253166,3.094269569252686E-7,1.547769042761682
2,15,3.630780547701014,3.240098365546108E-7,1.5477690448772288
2,15,3.8018939632056115,3.392799938955393E-7,1.5477690473317325
2,15,3.9810717055349722,3.55269814924575E-7,1.5477690498508534
2,15,4.168693834703354,3.720132253802006E-7,1.5477690528825918
2,15,4.36515832240166,3.8954573906593055E-7,1.5477690562890614
2,15,4.570881896148751,4.079045444471946E-7,1.5477690599997507
2,15,4.786300923226384,4.2712858430043627E-7,1.5477690640040889
2,15,5.011872336272724,4.4725864593551497E-7,1.5477690687062644
2,15,5.248074602497725,4.6833740720098254E-7,1.5477690731539226
2,15,5.495408738576246,4.904096009703256E-7,1.54776907820765
2,15,5.7543993733715695,5.135220519625695E-7,1.5477690840259206
2,15,6.025595860743578,5.377237843971294E-7,1.547769090460945
2,15,6.309573444801933,5.63066134903398E-7,1.5477690974590474
2,15,6.606934480075961,5.896028512891575E-7,1.5477691047027755
2,15,6.918309709189364,6.173902487499017E-7,1.547769112979208
2,15,7.244359600749901,6.464872727734052E-7,1.5477691222394745
2,15,7.5857757502918375,6.769556243128679E-7,1.547769131837137
2,15,7.943282347242816,7.08859974911844E-7,1.5477691428538323
2,15,8.31763771102671,7.422679833154064E-7,1.5477691547074262
2,15,8.709635899560807,7.772505379406162E-7,1.5477691678383476
2,15,9.120108393559097,8.138818491865306E-7,1.5477691822276758
2,15,9.549925860214358,8.522396438909032E-7,1.5477691982439536
2,15,10,8.924052755182689E-7,1.5477692154351559
2,15,10.471285480508996,9.344639842657399E-7,1.54776923444544
2,15,10.964781961431852,9.785049991126463E-7,1.5477692553102014
2,15,11.481536214968829,1.0246217525963642E-6,1.5477692779790766
2,15,12.02264434617413,1.0729121178904545E-6,1.5477693030648003
2,15,12.589254117941675,1.1234785422372785E-6,1.5477693304518108
2,15,13.182567385564074,1.1764283260451163E-6,1.5477693603949345
2,15,13.803842646028853,1.2318738372228724E-6,1.54776939329553
2,15,14.454397707459272,1.2899327526054934E-6,1.5477694296406794
2,15,15.13561248436208,1.3507282327997899E-6,1.5477694689820676
2,15,15.848931924611133,1.4143893641828966E-6,1.5477695125281876
2,15,16.595869074375607,1.4810512358315243E-6,1.5477695602558454
2,15,17.378008287493753,1.5508553187829398E-6,1.5477696123227895
2,15,18.197008586099834,1.623949822622437E-6,1.5477696696473497
2,15,19.054607179632473,1.7004898914289493E-6,1.5477697324431425
2,15,19.952623149688797,1.7806380120562669E-6,1.5477698011827477
2,15,20.892961308540396,1.8645643753984826E-6,1.5477698767001942
2,15,21.87761623949553,1.9524471747264103E-6,1.5477699595099574
2,15,22.908676527677734,2.044473019806024E-6,1.5477700501634544
2,15,23.98832919019491,2.140837384548385E-6,1.547770149705421
2,15,25.11886431509581,2.2417449271720312E-6,1.5477702587532172
2,15,26.302679918953814,2.3474100553529746E-6,1.5477703786203232
2,15,27.542287033381662,2.4580572277238017E-6,1.5477705099308259
2,15,28.84031503126606,2.5739215644470563E-6,1.5477706537890614
2,15,30.19951720402016,2.6952493487464286E-6,1.5477708116269084
2,15,31.622776601683793,2.8222984897244342E-6,1.547770984734091
2,15,33.11311214825911,2.9553391276377824E-6,1.5477711746088465
2,15,34.673685045253166,3.094654160610252E-6,1.547771382591895
2,15,36.30780547701014,3.240540010698319E-6,1.5477716108328934
2,15,38.018939632056124,3.3933070963186213E-6,1.5477718612397144
2,15,39.810717055349734,3.553280480160748E-6,1.5477721353666534
2,15,41.68693834703355,3.7208007937854747E-6,1.5477724356772005
2,15,43.65158322401661,3.896224975756358E-6,1.547772765348051
2,15,45.708818961487516,4.07992672558519E-6,1.547773126661671
2,15,47.86300923226383,4.272297800838556E-6,1.5477735233725578
2,15,50.11872336272722,4.473748431532685E-6,1.547773958510618
2,15,52.48074602497726,4.684708550203352E-6,1.5477744359424435
2,15,54.954087385762456,4.905628552093399E-6,1.5477749595155894
2,15,57.543993733715695,5.136980544147722E-6,1.5477755340357828
2,15,60.25595860743578,5.379259101853336E-6,1.5477761640775138
2,15,63.09573444801933,5.632982717522216E-6,1.5477768552835118
2,15,66.06934480075961,5.898694727398744E-6,1.5477776134462946
2,15,69.18309709189366,6.176964833082865E-6,1.5477784454222632
2,15,72.44359600749902,6.468390013157418E-6,1.547779357946218
2,15,75.8577575029184,6.773596375947897E-6,1.5477803590354908
2,15,79.43282347242817,7.093240612147121E-6,1.5477814579230802
2,15,83.17637711026708,7.428011017127555E-6,1.5477826636063479
2,15,87.09635899560806,7.778629861261134E-6,1.5477839868970977
2,15,91.20108393559097,8.145854699989847E-6,1.5477854392074468
2,15,95.49925860214358,8.530480527572748E-6,1.547787033417921
2,15,100,8.93334151027023E-6,1.5477887833061095
2,15,104.71285480508996,9.355313478627094E-6,1.5477907044639705
2,15,109.64781961431851,9.797315949857165E-6,1.5477928138814812
2,15,114.81536214968828,1.0260314559392116E-5,1.5477951300555186
2,15,120.22644346174131,1.0745324191877814E-5,1.5477976741581274
2,15,125.89254117941675,1.1253411027127751E-5,1.547800468713463
2,15,131.82567385564073,1.1785696226668404E-5,1.547803539058411
2,15,138.03842646028852,1.2343358308740468E-5,1.5478069120821598
2,15,144.5439770745928,1.2927639110566304E-5,1.5478106202546815
2,15,151.35612484362088,1.3539843850925358E-5,1.5478146960260941
2,15,158.48931924611142,1.4181349621823543E-5,1.5478191786051134
2,15,165.95869074375614,1.485360684469503E-5,1.5478241096797116
2,15,173.78008287493762,1.5558145180527304E-5,1.547829535180624
2,15,181.97008586099844,1.6296578606476114E-5,1.5478355053255992
2,15,190.54607179632484,1.7070614585259967E-5,1.547842078665539
2,15,199.52623149688807,1.788205941945012E-5,1.5478493205861519
2,15,208.92961308540387,1.8732822939047378E-5,1.5478573009840038
2,15,218.77616239495518,1.9624934637005523E-5,1.5478661028989114
2,15,229.08676527677724,2.056054250541387E-5,1.547875812510484
2,15,239.88329190194898,2.1541934797298697E-5,1.5478865309293097
2,15,251.18864315095797,2.2571544991209508E-5,1.5478983682992808
2,15,263.02679918953817,2.3651979662017955E-5,1.5479114565156769
2,15,275.4228703338166,2.4786018942678124E-5,1.5479259370591487
2,15,288.40315031266056,2.5976645256570546E-5,1.5479419709386613
2,15,301.9951720402016,2.7227072975587143E-5,1.5479597455699485
2,15,316.22776601683796,2.854077150302058E-5,1.5479794737070256
2,15,331.1311214825911,2.9921489847353168E-5,1.5480013919595197
2,15,346.73685045253166,3.1373316690452216E-5,1.5480257782318467
2,15,363.0780547701014,3.290072201037493E-5,1.5480529517427415
2,15,380.1893963205613,3.4508615473069986E-5,1.5480832785893164
2,15,398.1071705534973,3.620245359024503E-5,1.548117196695779
2,15,416.8693834703355,3.798832555328421E-5,1.5481552184502878
2,15,436.5158322401661,3.9872984398580615E-5,1.5481979017079681
2,15,457.0881896148752,4.1864225735233245E-5,1.548245971625029
2,15,478.6300923226385,4.396778346294747E-5,1.5482989827468678
2,15,501.18723362727246,4.619847984784279E-5,1.5483598724310568
2,15,524.8074602497728,4.85682691216767E-5,1.5484296856197832
2,15,549.5408738576248,5.109073369477494E-5,1.5485094993393458
2,15,575.4399373371573,5.3783685271332385E-5,1.5486011585394097
2,15,602.5595860743581,5.666952571973455E-5,1.5487070389163418
2,15,630.9573444801937,5.977660602964076E-5,1.54883007407686
2,15,660.6934480075957,6.314245329431856E-5,1.5489741360824303
2,15,691.8309709189363,6.681782996770495E-5,1.5491442634458303
2,15,724.4359600749899,7.087381848489058E-5,1.5493471048584306
2,15,758.5775750291835,7.54147514878062E-5,1.549591694151992
2,15,794.3282347242813,8.060163853917979E-5,1.5498904658107928
2,15,831.7637711026708,8.669843477859315E-5,1.5502606046067673
2,15,870.9635899560806,9.417479879982132E-5,1.550725745181258
2,15,912.0108393559096,1.0395916893018446E-4,1.5513154810309333
2,15,954.992586021436,1.1819631485319693E-4,1.5520498198435533
2,15,1000,1.4323479095453538E-4,1.5528109797693441
2,15,1047.1285480508996,2.0993257516154987E-4,1.5519747850544086
2,15,1096.4781961431852,0.0036825380536098106,1.2370924071437956
2,15,1148.1536214968828,4.764639264595039E-5,-1.4927437183878582
2,15,1202.2644346174131,2.6832592140354934E-5,1.4707354070914282
2,15,1258.9254117941675,5.396666756523602E-5,1.5222779889232836
2,15,1318.2567385564075,6.99178177752284E-5,1.5323904376895974
2,15,1380.3842646028852,8.156322369155914E-5,1.536583631637377
2,15,1445.439770745928,9.118851304923295E-5,1.5388493004708599
2,15,1513.5612484362086,9.977474972819405E-5,1.540257808326955
2,15,1584.893192461114,1.0781705745112678E-4,1.541213459576944
2,15,1659.5869074375614,1.1559593058236452E-4,1.5419018858582476
2,15,1737.8008287493763,1.2328531513190725E-4,1.5424199973121913
2,15,1819.7008586099844,1.3100172595291305E-4,1.542823268545201
2,15,1905.4607179632483,1.3882877826935564E-4,1.5431457462682254
2,15,1995.262314968881,1.4683055569542197E-4,1.5434095291678185
2,15,2089.2961308540407,1.5505942813737886E-4,1.5436296558187739
2,15,2187.761623949552,1.6356107891898121E-4,1.5438168189284882
2,15,2290.8676527677726,1.723781966336254E-4,1.5439789797081775
2,15,2398.83291901949,1.8155386861131147E-4,1.5441224171896044
2,15,2511.88643150958,1.9113586223273692E-4,1.5442525268285383
2,15,2630.2679918953813,2.0118400881423626E-4,1.5443746317871538
2,15,2754.2287033381663,2.1178682773101103E-4,1.544495250936388
2,15,2884.031503126606,2.2310910975250101E-4,1.5446251058869143
2,15,3019.9517204020162,2.355768104816951E-4,1.5447894152359052
2,15,3162.2776601683795,2.511192978925143E-4,1.5450829657314478
2,15,3311.311214825911,4.4197877767045564E-4,1.5239050512696966
2,15,3467.368504525317,2.595788311369637E-4,1.543910784101142
2,15,3630.780547701014,2.77526795092188E-4,1.544425855750826
2,15,3801.8939632056126,2.9322460206430317E-4,1.5446273411213298
2,15,3981.0717055349733,3.0905080987902783E-4,1.5447681707198546
2,15,4168.693834703355,3.255989434549801E-4,1.544895855914725
2,15,4365.158322401661,3.432693290135123E-4,1.5450318923768294
2,15,4570.881896148751,3.6260863761089274E-4,1.545196396402472
2,15,4786.300923226385,3.847509373664774E-4,1.545420351892851
2,15,5011.872336272725,4.130334708001682E-4,1.5457609542567992
2,15,5248.074602497728,4.6492668697062004E-4,1.5461522123761005
2,15,5495.408738576249,4.2475543436239286E-4,-1.2574632057758013
2,15,5754.399373371572,3.8417459947257703E-4,1.539519543588121
2,15,6025.5958607435805,4.322882206803032E-4,1.5425166088615534
2,15,6309.573444801937,4.638385977538826E-4,1.543327990393365
2,15,6606.9344800759645,4.918114122233767E-4,1.5437041782405854
2,15,6918.309709189362,5.189959448415648E-4,1.543923695220935
2,15,7244.359600749898,5.463849207144743E-4,1.5440697968618846
2,15,7585.775750291836,5.744485688837379E-4,1.5441759901131238
2,15,7943.282347242814,6.034628308440383E-4,1.5442584777397728
2,15,8317.63771102671,6.336222525995708E-4,1.5443262266030984
2,15,8709.635899560806,6.65088412435725E-4,1.5443848306214432
2,15,9120.108393559096,6.980168882153909E-4,1.5444382699577062
2,15,9549.92586021436,7.325797555468063E-4,1.5444898903280717
2,15,10000,7.68996178189891E-4,1.5445431558855867
2,20,1,1.1965385810154952E-7,1.5478961419585848
2,20,1.0471285480508996,1.252929747321976E-7,1.5478961425576734
2,20,1.096478196143185,1.3119785528468718E-7,1.5478961432152794
2,20,1.1481536214968828,1.3738102419374715E-7,1.5478961438431733
2,20,1.202264434617413,1.4385559799098835E-7,1.547896144558328
2,20,1.2589254117941673,1.5063531019257584E-7,1.5478961453913058
2,20,1.318256738556407,1.577345405094562E-7,1.5478961462146634
2,20,1.3803842646028848,1.6516834853251615E-7,1.547896147137257
2,20,1.4454397707459274,1.7295250235669586E-7,1.547896148134267
2,20,1.5135612484362082,1.811035115522959E-7,1.547896149058759
2,20,1.5848931924611136,1.8963866795220334E-7,1.5478961501374713
2,20,1.6595869074375607,1.9857607794576433E-7,1.5478961515515195
2,20,1.7378008287493754,2.0793469706425378E-7,1.547896153059573
2,20,1.8197008586099834,2.1773437831697035E-7,1.5478961548649457
2,20,1.9054607179632472,2.2799593070812045E-7,1.5478961587329518
2,20,1.9952623149688795,2.3874107615904866E-7,1.5478961609483022
2,20,2.0892961308540396,2.499926254118405E-7,1.547896163126908
2,20,2.1877616239495525,2.617744507943941E-7,1.5478961656806338
2,20,2.290867652767773,2.741115396202825E-7,1.547896168347755
2,20,2.3988329190194904,2.8703006367687135E-7,1.5478961713039003
2,20,2.51188643150958,3.005574246248927E-7,1.5478961744625361
2,20,2.6302679918953817,3.1472233275332605E-7,1.5478961788045107
2,20,2.7542287033381663,3.295548244078088E-7,1.547896183634674
2,20,2.884031503126606,3.4508634335459234E-7,1.5478961879090882
2,20,3.019951720402016,3.6134985041059173E-7,1.5478961924879018
2,20,3.1622776601683795,3.7837984725170146E-7,1.547896197588349
2,20,3.311311214825911,3.9621249671170734E-7,1.5478962049844553
2,20,3.4673685045253166,4.1488554555310316E-7,1.5478962108026841
2,20,3.630780547701014,4.34438651431061E-7,1.5478962173743993
2,20,3.8018939632056115,4.5491329851668776E-7,1.5478962249556851
2,20,3.9810717055349722,4.7635290179958453E-7,1.5478962328222357
2,20,4.168693834703354,4.988029709527331E-7,1.5478962421306544
2,20,4.36515832240166,5.22311140423897E-7,1.5478962532077762
2,20,4.570881896148751,5.469272370658137E-7,1.54789626452054
2,20,4.786300923226384,5.727035142844847E-7,1.5478962773210567
2,20,5.011872336272724,5.99694672470847E-7,1.5478962920610415
2,20,5.248074602497725,6.279578846966119E-7,1.5478963061460251
2,20,5.495408738576246,6.575531851676301E-7,1.5478963219967528
2,20,5.7543993733715695,6.885433924106083E-7,1.547896340471331
2,20,6.025595860743578,7.209942183158868E-7,1.547896360606745
2,20,6.309573444801933,7.549745177291155E-7,1.5478963826197236
2,20,6.606934480075961,7.905563221783841E-7,1.5478964051536228
2,20,6.918309709189364,8.278152594481657E-7,1.5478964314838766
2,20,7.244359600749901,8.668303195980882E-7,1.5478964601763878
2,20,7.5857757502918375,9.076842506693259E-7,1.5478964906044503
2,20,7.943282347242816,9.504638246345743E-7,1.5478965247044054
2,20,8.31763771102671,9.952598044302153E-7,1.5478965623014387
2,20,8.709635899560807,1.0421672507583657E-6,1.5478966035226238
2,20,9.120108393559097,1.0912857284518192E-6,1.5478966489242034
2,20,9.549925860214358,1.142719479854957E-6,1.5478966986930418
2,20,10,1.196577662938631E-6,1.5478967529852878
2,20,10.471285480508996,1.2529746094416254E-6,1.5478968123863632
2,20,10.964781961431852,1.3120300448188774E-6,1.5478968774275335
2,20,11.481536214968829,1.3738693134996495E-6,1.5478969481934746
2,20,12.02264434617413,1.4386238412428198E-6,1.5478970270013859
2,20,12.589254117941675,1.5064309985654556E-6,1.547897112749373
2,20,13.182567385564074,1.577434832024565E-6,1.547897206746949
2,20,13.803842646028853,1.6517861904240494E-6,1.5478973103249427
2,20,14.454397707459272,1.7296430153488596E-6,1.547897424301644
2,20,15.13561248436208,1.8111705485892986E-6,1.5478975479190884
2,20,15.848931924611133,1.8965422992513778E-6,1.547897685136634
2,20,16.595869074375607,1.985939417869242E-6,1.547897834270378
2,20,17.378008287493753,2.0795520813736894E-6,1.5478979981699605
2,20,18.197008586099834,2.177579291950763E-6,1.5478981780391934
2,20,19.054607179632473,2.2802295030503605E-6,1.547898375381247
2,20,19.952623149688797,2.3877209992839408E-6,1.5478985915114378
2,20,20.892961308540396,2.50028252324582E-6,1.5478988286650084
2,20,21.87761623949553,2.61815364087224E-6,1.5478990888889101
2,20,22.908676527677734,2.741585258634248E-6,1.547899374310408
2,20,23.98832919019491,2.870840177722446E-6,1.547899686901057
2,20,25.11886431509581,3.0061938417811894E-6,1.547900029904346
2,20,26.302679918953814,3.147934788551454E-6,1.5479004064919475
2,20,27.542287033381662,3.296365083579498E-6,1.5479008188924015
2,20,28.84031503126606,3.4518015783095225E-6,1.5479012717368756
2,20,30.19951720402016,3.614575903762302E-6,1.5479017679490104
2,20,31.622776601683793,3.785035955356932E-6,1.5479023129762681
2,20,33.11311214825911,3.963545746328451E-6,1.5479029098692942
2,20,34.673685045253166,4.150487456537208E-6,1.547903565468222
2,20,36.30780547701014,4.346260955051396E-6,1.5479042839612442
2,20,38.018939632056124,4.551286055657837E-6,1.5479050730351478
2,20,39.810717055349734,4.7660018686822395E-6,1.547905936979737
2,20,41.68693834703355,4.990869620041663E-6,1.5479068843592627
2,20,43.65158322401661,5.226373047806013E-6,1.5479079247802043
2,20,45.708818961487516,5.4730187592797E-6,1.5479090661902042
2,20,47.86300923226383,5.731338456602957E-6,1.5479103187888297
2,20,50.11872336272722,6.001889986119882E-6,1.5479116940268394
2,20,52.48074602497726,6.285258354803237E-6,1.547913203619232
2,20,54.954087385762456,6.582056992144661E-6,1.5479148591898981
2,20,57.543993733715695,6.892931524877987E-6,1.5479166787169163
2,20,60.25595860743578,7.218557655219526E-6,1.547918675838342
2,20,63.09573444801933,7.559646396766408E-6,1.5479208696168103
2,20,66.06934480075961,7.916943552005476E-6,1.5479232782994794
2,20,69.18309709189366,8.291233620769681E-6,1.5479259241858887
2,20,72.44359600749902,8.683340184577042E-6,1.5479288294532099
2,20,75.8577575029184,9.094131136820986E-6,1.547932022848435
2,20,79.43282347242817,9.524517518923405E-6,1.5479355316228693
2,20,83.17637711026708,9.975459870688456E-6,1.547939389414054
2,20,87.09635899560806,1.0447968641450454E-5,1.547943631150146
2,20,91.20108393559097,1.0943108483606906E-5,1.5479482956328874
2,20,95.49925860214358,1.146200475758768E-5,1.5479534303842517
2,20,100,1.2005839754734916E-5,1.5479590792954492
2,20,104.71285480508996,1.2575865352304732E-5,1.5479652970550994
2,20,109.64781961431851,1.31734054650582E-5,1.5479721452194066
2,20,114.81536214968828,1.3799859928315992E-5,1.5479796904766943
2,20,120.22644346174131,1.4456711060442355E-5,1.5479880064865714
2,20,125.89254117941675,1.5145533918457231E-5,1.547997179054761
2,20,131.82567385564073,1.5867999284164716E-5,1.5480073007339312
2,20,138.03842646028852,1.6625887274586615E-5,1.5480184781265023
2,20,144.5439770745928,1.7421095307367333E-5,1.5480308302342105
2,20,151.35612484362088,1.8255649905788376E-5,1.5480444903076664
2,20,158.48931924611142,1.9131721851635232E-5,1.5480596092329286
2,20,165.95869074375614,2.0051643906618016E-5,1.5480763595530216
2,20,173.78008287493762,2.1017930001210877E-5,1.548094937606485
2,20,181.97008586099844,2.203329946127152E-5,1.5481155683109344
2,20,190.54607179632484,2.3100702770975266E-5,1.5481385074238876
2,20,199.52623149688807,2.4223355502656455E-5,1.5481640471306084
2,20,208.92961308540387,2.5404794612019222E-5,1.5481925335279683
2,20,218.77616239495518,2.6648914786826672E-5,1.5482243619854217
2,20,229.08676527677724,2.7960036634605814E-5,1.5482599902786907
2,20,239.88329190194898,2.9343024970910786E-5,1.5482999733071223
2,20,251.18864315095797,3.0803344731859246E-5,1.5483449452003142
2,20,263.02679918953817,3.234725328965635E-5,1.5483956722730274
2,20,275.4228703338166,3.3981998104707064E-5,1.548453082559576
2,20,288.40315031266056,3.571604065358234E-5,1.5485182830725057
2,20,301.9951720402016,3.755945255024363E-5,1.548592630551878
2,20,316.22776601683796,3.95244216640255E-5,1.5486777981750919
2,20,331.1311214825911,4.162604443946078E-5,1.548775894678292
2,20,346.73685045253166,4.388325726079538E-5,1.5488895309041537
2,20,363.0780547701014,4.632067404358627E-5,1.5490220879126506
2,20,380.1893963205613,4.89711042616664E-5,1.5491779524598113
2,20,398.1071705534973,5.1879741894815834E-5,1.5493628985942658
2,20,416.8693834703355,5.5111381744589175E-5,1.5495846768620025
2,20,436.5158322401661,5.876309565265692E-5,1.5498538091898806
2,20,457.0881896148752,6.298893814410053E-5,1.5501848478465812
2,20,478.6300923226385,6.80147537870034E-5,1.5505911318446035
2,20,501.18723362727246,7.435894892768449E-5,1.5511080731576659
2,20,524.8074602497728,8.30614587012763E-5,1.5517674760003595
2,20,549.5408738576248,9.673034939226065E-5,1.552557585649822
2,20,575.4399373371573,1.2472451403687144E-4,1.5530698775610026
2,20,602.5595860743581,2.4393340488660896E-4,1.546246240142531
2,20,630.9573444801937,1.5866633970891442E-4,-1.525628902468348
2,20,660.6934480075957,2.1789698206225417E-6,-0.0075184190221931
2,20,691.8309709189363,3.168945826600891E-5,1.5088637315832107
2,20,724.4359600749899,4.702206417818809E-5,1.5286766059367725
2,20,758.5775750291835,5.7183229667605596E-5,1.5349678942371923
2,20,794.3282347242813,6.51163901127394E-5,1.5380018039312693
2,20,831.7637711026708,7.194592650173224E-5,1.5397711856708396
2,20,870.9635899560806,7.819758328071708E-5,1.54092343038472
2,20,912.0108393559096,8.415268688675924E-5,1.5417299723789426
2,20,954.992586021436,8.997812553640958E-5,1.5423241585976
2,20,1000,9.578162619137617E-5,1.5427790609687007
2,20,1047.1285480508996,1.0163753251122948E-4,1.5431379383639898
2,20,1096.4781961431852,1.0760095910196559E-4,1.5434281184296232
2,20,1148.1536214968828,1.1371546237146569E-4,1.5436677640677974
2,20,1202.2644346174131,1.2001829728571429E-4,1.5438696214231535
