width (mm),length (mm),frequency (Hz),admittance (S),phase (rad)
10,2,3.311311214825911,1.6654498772578287E-7,1.5436179007369857
10,2,3.3884415613920256,1.7042431884258818E-7,1.5436179007373705
10,2,3.4673685045253166,1.7439401118925308E-7,1.5436179007377604
10,2,3.548133892335755,1.7845616954959015E-7,1.5436179007381985
10,2,3.630780547701014,1.8261294773305602E-7,1.5436179007386017
10,2,3.715352290971726,1.8686654971927926E-7,1.5436179007390567
10,2,3.8018939632056115,1.912192308239802E-7,1.543617900739532
10,2,3.890451449942806,1.956732988970259E-7,1.5436179007400959
10,2,3.9810717055349722,2.0023111554297772E-7,1.543617900740611
10,2,4.073802778041127,2.0489509737749055E-7,1.5436179007411683
10,2,4.168693834703354,2.0966771730508263E-7,1.5436179007417397
10,2,4.265795188015927,2.1455150583289865E-7,1.5436179007424042
10,2,4.36515832240166,2.195490524090605E-7,1.5436179007430264
10,2,4.466835921509632,2.2466300679988373E-7,1.5436179007437278
10,2,4.570881896148751,2.2989608049169517E-7,1.543617900744474
10,2,4.677351412871983,2.352510481287399E-7,1.5436179007452202
10,2,4.786300923226384,2.407307489858058E-7,1.5436179007459527
10,2,4.8977881936844625,2.4633808847358805E-7,1.5436179007467585
10,2,5.011872336272724,2.520760396778539E-7,1.543617900747621
10,2,5.1286138399136485,2.579476449356383E-7,1.543617900748503
10,2,5.248074602497725,2.6395601745118263E-7,1.5436179007495
10,2,5.370317963702527,2.701043429415621E-7,1.543617900750496
10,2,5.495408738576246,2.763958813309277E-7,1.5436179007515145
10,2,5.623413251903491,2.8283396847631457E-7,1.5436179007525783
10,2,5.7543993733715695,2.8942201793714885E-7,1.5436179007537036
10,2,5.88843655355589,2.96163522783522E-7,1.5436179007548205
10,2,6.025595860743578,3.03062057452412E-7,1.5436179007560504
10,2,6.165950018614822,3.1012127963701987E-7,1.5436179007573219
10,2,6.309573444801933,3.1734493223185436E-7,1.5436179007587163
10,2,6.456542290346556,3.2473684531187094E-7,1.5436179007601336
10,2,6.606934480075961,3.3230093816785E-7,1.5436179007616235
10,2,6.760829753919819,3.40041221382125E-7,1.5436179007631812
10,2,6.918309709189364,3.479617989543293E-7,1.5436179007647497
10,2,7.079457843841379,3.5606687048156736E-7,1.5436179007664323
10,2,7.244359600749901,3.6436073337957333E-7,1.5436179007682
10,2,7.413102413009175,3.728477851650982E-7,1.5436179007700976
10,2,7.5857757502918375,3.8153252578417686E-7,1.5436179007720403
10,2,7.762471166286917,3.904195600023282E-7,1.5436179007740904
10,2,7.943282347242816,3.995135998423492E-7,1.5436179007762114
10,2,8.128305161640993,4.088194670857664E-7,1.5436179007784583
10,2,8.31763771102671,4.1834209582663867E-7,1.5436179007808328
10,2,8.511380382023766,4.2808653508837205E-7,1.5436179007832904
10,2,8.709635899560807,4.3805795150277904E-7,1.5436179007858808
10,2,8.912509381337456,4.4826163204665125E-7,1.5436179007885875
10,2,9.120108393559097,4.587029868456792E-7,1.5436179007913629
10,2,9.33254300796991,4.6938755204680954E-7,1.5436179007942974
10,2,9.549925860214358,4.803209927495168E-7,1.5436179007974604
10,2,9.772372209558107,4.915091060059098E-7,1.5436179008006963
10,2,10,5.029578239034039E-7,1.5436179008040691
10,2,10.232929922807541,5.14673216705324E-7,1.543617900807635
10,2,10.471285480508996,5.266614960670634E-7,1.5436179008113269
10,2,10.715193052376065,5.389290183350288E-7,1.5436179008152173
10,2,10.964781961431852,5.514822879128723E-7,1.5436179008193274
10,2,11.220184543019636,5.643279607092109E-7,1.5436179008235904
10,2,11.481536214968829,5.774728476718599E-7,1.5436179008280695
10,2,11.748975549395297,5.909239183942702E-7,1.5436179008327553
10,2,12.02264434617413,6.046883048124035E-7,1.543617900837633
10,2,12.302687708123818,6.187733049893108E-7,1.5436179008428057
10,2,12.589254117941675,6.331863869768391E-7,1.54361790084817
10,2,12.882495516931343,6.479351927843958E-7,1.5436179008537987
10,2,13.182567385564074,6.630275424244196E-7,1.5436179008596769
10,2,13.48962882591654,6.7847143806341E-7,1.5436179008658744
10,2,13.803842646028853,6.94275068258759E-7,1.5436179008723439
10,2,14.125375446227547,7.104468123062856E-7,1.543617900879112
10,2,14.454397707459272,7.269952446809003E-7,1.5436179008862183
10,2,14.791083881682072,7.43929139581062E-7,1.5436179008936397
10,2,15.13561248436208,7.612574755838174E-7,1.5436179009014008
10,2,15.488166189124811,7.789894404048066E-7,1.543617900909531
10,2,15.848931924611133,7.971344357688587E-7,1.5436179009180573
10,2,16.218100973589298,8.157020823949665E-7,1.5436179009270092
10,2,16.595869074375607,8.347022250955263E-7,1.5436179009363484
10,2,16.982436524617444,8.54144938000632E-7,1.5436179009461115
10,2,17.378008287493753,8.740405298986088E-7,1.5436179009563546
10,2,17.78279410038923,8.943995496990055E-7,1.5436179009671291
10,2,18.197008586099834,9.152327920209418E-7,1.543617900978315
10,2,18.620871366628677,9.365513029356043E-7,1.5436179009901017
10,2,19.054607179632473,9.583663857993303E-7,1.5436179010024171
10,2,19.498445997580454,9.806896072608056E-7,1.543617901015292
10,2,19.952623149688797,1.0035328033945485E-6,1.54361790102881
10,2,20.417379446695296,1.0269080859687032E-6,1.5436179010429718
10,2,20.892961308540396,1.0508278488712684E-6,1.5436179010577906
10,2,21.379620895022324,1.075304774682642E-6,1.5436179010733153
10,2,21.87761623949553,1.1003518413953215E-6,1.5436179010895117
10,2,22.3872113856834,1.1259823293070673E-6,1.5436179011065394
10,2,22.908676527677734,1.1522098280433025E-6,1.5436179011243423
10,2,23.442288153199225,1.1790482437781087E-6,1.5436179011429696
10,2,23.98832919019491,1.2065118066021645E-6,1.5436179011624631
10,2,24.547089156850312,1.2346150780713984E-6,1.5436179011829454
10,2,25.11886431509581,1.263372958912847E-6,1.5436179012043225
10,2,25.703957827688633,1.2928006969494567E-6,1.5436179012267364
10,2,26.302679918953814,1.322913895167265E-6,1.5436179012502333
10,2,26.915348039269155,1.3537285199894409E-6,1.543617901274831
10,2,27.542287033381662,1.3852609097488727E-6,1.5436179013005655
10,2,28.183829312644534,1.4175277833494346E-6,1.5436179013275424
10,2,28.84031503126606,1.450546249114417E-6,1.5436179013556357
10,2,29.512092266663856,1.4843338139041823E-6,1.543617901385199
10,2,30.19951720402016,1.518908392338014E-6,1.5436179014161546
10,2,30.902954325135905,1.5542883163246771E-6,1.543617901448504
10,2,31.622776601683793,1.59049234479225E-6,1.543617901482433
10,2,32.359365692962825,1.6275396736099147E-6,1.543617901517971
10,2,33.11311214825911,1.6654499457777806E-6,1.543617901555138
10,2,33.884415613920254,1.7042432618464852E-6,1.5436179015940874
10,2,34.673685045253166,1.7439401905606774E-6,1.5436179016348075
10,2,35.48133892335755,1.7845617797639079E-6,1.5436179016772238
10,2,36.30780547701014,1.8261295676117077E-6,1.5436179017217242
10,2,37.15352290971726,1.8686655939166565E-6,1.5436179017683613
10,2,38.018939632056124,1.9121924118761444E-6,1.543617901817287
10,2,38.90451449942807,1.956733100004507E-6,1.543617901868496
10,2,39.810717055349734,2.002311274403266E-6,1.5436179019221785
10,2,40.73802778041128,2.0489511012594366E-6,1.5436179019784402
10,2,41.68693834703355,2.0966773096557737E-6,1.5436179020373515
10,2,42.657951880159274,2.145515204699978E-6,1.5436179020990344
10,2,43.65158322401661,2.1954906809160116E-6,1.5436179021634753
10,2,44.668359215096324,2.2466302360308013E-6,1.5436179022310186
10,2,45.708818961487516,2.2989609849550706E-6,1.5436179023017667
10,2,46.77351412871981,2.3525106741960927E-6,1.543617902375849
10,2,47.86300923226383,2.4073076965710927E-6,1.5436179024535033
10,2,48.97788193684461,2.4633811062356097E-6,1.5436179025348022
10,2,50.11872336272722,2.5207606341165574E-6,1.543617902619911
10,2,51.28613839913648,2.579476703672264E-6,1.5436179027090577
10,2,52.48074602497726,2.6395604470066144E-6,1.5436179028023842
10,2,53.70317963702527,2.7010437214020067E-6,1.5436179029001422
10,2,54.954087385762456,2.7639591261765135E-6,1.543617903002464
10,2,56.23413251903491,2.8283400200051114E-6,1.5436179031095987
10,2,57.543993733715695,2.8942205385935134E-6,1.5436179032218327
10,2,58.8843655355589,2.961635612759807E-6,1.543617903339351
10,2,60.25595860743578,3.0306209869770054E-6,1.543617903462383
10,2,61.65950018614822,3.101213238324725E-6,1.5436179035912228
10,2,63.09573444801933,3.1734497958753263E-6,1.5436179037261226
10,2,64.56542290346556,3.2473689605518162E-6,1.5436179038674565
10,2,66.06934480075961,3.323009925396777E-6,1.5436179040153437
10,2,67.60829753919819,3.4004127964243317E-6,1.5436179041702305
10,2,69.18309709189366,3.4796186138181226E-6,1.5436179043323905
10,2,70.79457843841381,3.5606693737405667E-6,1.5436179045022256
10,2,72.44359600749902,3.6436080505676234E-6,1.5436179046800953
10,2,74.13102413009177,3.728478619683601E-6,1.543617904866336
10,2,75.8577575029184,3.8153260808016975E-6,1.543617905061323
10,2,77.6247116628692,3.904196481844145E-6,1.5436179052655392
10,2,79.43282347242817,3.9951369433162075E-6,1.543617905479359
10,2,81.28305161640995,4.088195683316262E-6,1.5436179057031971
10,2,83.17637711026708,4.1834220431339626E-6,1.543617905937662
10,2,85.11380382023764,4.280866513348185E-6,1.5436179061831934
10,2,87.09635899560806,4.38058076066322E-6,1.543617906440424
10,2,89.12509381337455,4.482617655239092E-6,1.5436179067098559
10,2,91.20108393559097,4.587031298719792E-6,1.5436179069918183
10,2,93.3254300796991,4.6938770530666926E-6,1.5436179072871739
10,2,95.49925860214358,4.803211569694196E-6,1.5436179075962806
10,2,97.72372209558107,4.915092819710888E-6,1.5436179079199563
10,2,100,5.029580124543533E-6,1.5436179082588855
10,2,102.32929922807547,5.146734187406557E-6,1.5436179086137545
10,2,104.71285480508996,5.2666171255347834E-6,1.5436179089854039
10,2,107.1519305237607,5.389292503033235E-6,1.5436179093744917
10,2,109.64781961431851,5.514825364696948E-6,1.5436179097819132
10,2,112.2018454301963,5.643282270456294E-6,1.5436179102086898
10,2,114.81536214968828,5.774731330548993E-6,1.5436179106554129
10,2,117.48975549395291,5.909242241873158E-6,1.5436179111232373
10,2,120.22644346174131,6.046886324763018E-6,1.543617911613115
10,2,123.02687708123811,6.187736560875566E-6,1.5436179121261118
10,2,125.89254117941675,6.3318676318508E-6,1.5436179126632288
10,2,128.82495516931337,6.479355958992152E-6,1.5436179132257042
10,2,131.82567385564073,6.630279743707187E-6,1.5436179138146793
10,2,134.89628825916532,6.78471900901319E-6,1.5436179144313964
10,2,138.03842646028852,6.942755641998223E-6,1.5436179150772267
10,2,141.2537544622754,7.104473437168223E-6,1.5436179157534544
10,2,144.5439770745928,7.269958140960365E-6,1.5436179164615216
10,2,147.91083881682073,7.439297497226425E-6,1.5436179172030444
10,2,151.35612484362088,7.612581293625554E-6,1.543617917979448
10,2,154.88166189124811,7.789901409418788E-6,1.5436179187924555
10,2,158.48931924611142,7.97135186410001E-6,1.543617919643833
10,2,162.18100973589299,8.157028867191864E-6,1.5436179205352438
10,2,165.95869074375614,8.34703086944946E-6,1.5436179214686936
10,2,169.82436524617444,8.54145861492367E-6,1.5436179224461921
10,2,173.78008287493762,8.740415194394446E-6,1.5436179234697502
10,2,177.82794100389228,8.944006100071043E-6,1.5436179245414392
10,2,181.97008586099844,9.152339281638832E-6,1.5436179256637022
10,2,186.20871366628674,9.365525203349282E-6,1.5436179268388723
10,2,190.54607179632484,9.583676902673182E-6,1.5436179280694298
10,2,194.98445997580455,9.806910050263277E-6,1.543617929357983
10,2,199.52623149688807,1.003534301127181E-5,1.5436179307072404
10,2,204.17379446695296,1.0269096908197697E-5,1.5436179321201273
10,2,208.92961308540387,1.0508295685023575E-5,1.5436179335996
10,2,213.79620895022325,1.0753066173026904E-5,1.5436179351488037
10,2,218.77616239495518,1.1003538158031523E-5,1.5436179367710179
10,2,223.872113856834,1.1259844449245417E-5,1.54361793846967
10,2,229.08676527677724,1.1522120949711019E-5,1.543617940248384
10,2,234.42288153199226,1.1790506729011056E-5,1.5436179421120184
10,2,239.88329190194898,1.2065144094599261E-5,1.5436179440624096
10,2,245.4708915685031,1.2346178670856037E-5,1.543617946104717
10,2,251.18864315095797,1.2633759474024297E-5,1.5436179482432884
10,2,257.03957827688646,1.2928038991764977E-5,1.5436179504826035
10,2,263.02679918953817,1.3229173264186762E-5,1.5436179528274911
10,2,269.1534803926917,1.3537321966524762E-5,1.5436179552829954
10,2,275.4228703338166,1.3852648493662797E-5,1.5436179578540552
10,2,281.8382931264455,1.4175320047318312E-5,1.5436179605463838
10,2,288.40315031266056,1.4505507724280873E-5,1.5436179633656444
10,2,295.1209226666387,1.4843386607286342E-5,1.543617966317698
10,2,301.9951720402016,1.5189135858138983E-5,1.5436179694089338
10,2,309.0295432513592,1.5542938812513286E-5,1.543617972645869
10,2,316.22776601683796,1.5904983077281946E-5,1.5436179760352962
10,2,323.5936569296284,1.627546063084265E-5,1.543617979585258
10,2,331.1311214825911,1.6654567923609995E-5,1.5436179833033217
10,2,338.84415613920277,1.704250598113329E-5,1.5436179871951383
10,2,346.73685045253166,1.7439480515384088E-5,1.5436179912703616
10,2,354.81338923357566,1.78457020299998E-5,1.5436179955376252
10,2,363.0780547701014,1.8261385933186132E-5,1.5436180000060828
10,2,371.5352290971724,1.868675265176529E-5,1.543618004685073
10,2,380.1893963205613,1.912202774858619E-5,1.5436180095846708
10,2,389.04514499428046,1.9567442041851813E-5,1.5436180147151628
10,2,398.1071705534973,2.002323172798596E-5,1.543618020087559
10,2,407.3802778041126,2.0489638506596686E-5,1.543618025713069
10,2,416.8693834703355,2.0966909709362465E-5,1.5436180316037806
10,2,426.57951880159254,2.1455298430910172E-5,1.5436180377722186
10,2,436.5158322401661,2.1955063663156597E-5,1.5436180442313385
10,2,446.683592150963,2.246647043316355E-5,1.543618050994856
10,2,457.0881896148752,2.2989789943795302E-5,1.5436180580772654
10,2,467.73514128719813,2.352529963391052E-5,1.5436180654206002
10,2,478.6300923226385,2.4073283614895144E-5,1.543618073148419
10,2,489.77881936844614,2.4634032490471297E-5,1.5436180812736042
10,2,501.18723362727246,2.520784360693246E-5,1.5436180897831577
10,2,512.8613839913648,2.579502127312656E-5,1.543618098693969
10,2,524.8074602497728,2.6395876891015743E-5,1.5436181080247828
10,2,537.0317963702527,2.7010729120036537E-5,1.543618117795308
10,2,549.5408738576248,2.763990404689703E-5,1.5436181280265553
10,2,562.341325190349,2.8283735357764244E-5,1.5436181387400512
10,2,575.4399373371573,2.8942564516509285E-5,1.543618149958572
10,2,588.843655355589,2.9616740945864335E-5,1.5436181617059233
10,2,602.5595860743581,3.0306622213321466E-5,1.5436181740070827
10,2,616.5950018614822,3.101257422110712E-5,1.5436181868881562
10,2,630.9573444801937,3.173497140069912E-5,1.5436182003764183
10,2,645.6542290346556,3.2474196912361695E-5,1.5436182145006088
10,2,660.6934480075957,3.323064284834414E-5,1.5436182292906122
10,2,676.0829753919819,3.400471044319388E-5,1.5436182447785853
10,2,691.8309709189363,3.4796810282274054E-5,1.5436182609960214
10,2,707.945784384138,3.560736252723775E-5,1.543618277978035
10,2,724.4359600749899,3.643679713536524E-5,1.5436182957608269
10,2,741.3102413009177,3.7285554088602514E-5,1.5436183143818691
10,2,758.5775750291835,3.8154083629441975E-5,1.5436183338809317
10,2,776.247116628692,3.904284649935731E-5,1.5436183542994244
10,2,794.3282347242813,3.995231418464197E-5,1.5436183756806554
10,2,812.8305161640995,4.0882969169896164E-5,1.5436183980711076
10,2,831.7637711026708,4.183530518641825E-5,1.5436184215162232
10,2,851.1380382023768,4.2809827488162494E-5,1.5436184460668452
10,2,870.9635899560806,4.380705311272616E-5,1.5436184717751074
10,2,891.2509381337459,4.482751115940608E-5,1.5436184986957437
10,2,912.0108393559096,4.587174307077674E-5,1.543618526885877
10,2,933.2543007969915,4.6940302905267025E-5,1.543618556397947
10,2,954.992586021436,4.803375769910522E-5,1.543618587309188
10,2,977.2372209558112,4.915268767161687E-5,1.543618619678339
10,2,1000,5.029768659821339E-5,1.5436186535740413
10,2,1023.2929922807547,5.146936211317919E-5,1.5436186890684853
10,2,1047.1285480508996,5.266833603321612E-5,1.5436187262369991
10,2,1071.519305237607,5.389524469122594E-5,1.5436187651587974
10,2,1096.4781961431852,5.5150739274837824E-5,1.5436188059163845
10,2,1122.018454301964,5.643548617728485E-5,1.5436188485967006
10,2,1148.1536214968828,5.775016751343809E-5,1.543618893349203
10,2,1174.8975549395302,5.9095480860507834E-5,1.5436189401574292
10,2,1202.2644346174131,6.047214053255992E-5,1.5436189891707086
10,2,1230.268770812381,6.188087740110981E-5,1.5436190404964518
10,2,1258.9254117941675,6.332243940481669E-5,1.5436190942439456
10,2,1288.2495516931335,6.479759195856837E-5,1.5436191505275267
10,2,1318.2567385564075,6.630711836526704E-5,1.5436192094670798
10,2,1348.9628825916532,6.785182023564846E-5,1.5436192711879773
10,2,1380.3842646028852,6.94325179207568E-5,1.5436193358218004
10,2,1412.537544622754,7.105005095185712E-5,1.5436194035061634
10,2,1445.439770745928,7.27052784933297E-5,1.5436194743853133
10,2,1479.1083881682073,7.439907980464152E-5,1.5436195486101574
10,2,1513.5612484362086,7.613235471593999E-5,1.5436196263390154
10,2,1548.816618912481,7.79060241120521E-5,1.5436197077375478
10,2,1584.893192461114,7.972103043086759E-5,1.543619792979379
10,2,1621.8100973589299,8.157833817156299E-5,1.543619882246177
10,2,1659.5869074375614,8.347893441840542E-5,1.5436199757285716
10,2,1698.2436524617442,8.542382937283579E-5,1.5436200736259011
10,2,1737.8008287493763,8.741405690306708E-5,1.543620176147196
10,2,1778.2794100389228,8.945067510417995E-5,1.543620283511385
10,2,1819.7008586099844,9.1534766872418E-5,1.5436203959476387
10,2,1862.0871366628676,9.366744049646874E-5,1.5436205136964516
10,2,1905.4607179632483,9.584983025739267E-5,1.543620637009293
10,2,1949.8445997580454,9.808309704974789E-5,1.543620766149835
10,2,1995.262314968881,1.0036842901477905E-4,1.5436209013943543
10,2,2041.7379446695295,1.0270704218923002E-4,1.5436210430322006
10,2,2089.2961308540407,1.0510018117168332E-4,1.543621191366567
10,2,2137.9620895022326,1.075491198051939E-4,1.5436213467151674
10,2,2187.761623949552,1.1005516187591171E-4,1.5436215094107695
10,2,2238.72113856834,1.1261964187888763E-4,1.5436216798108806
10,2,2290.8676527677726,1.1524392556603576E-4,1.5436218582638237
10,2,2344.228815319923,1.1792941097568812E-4,1.5436220451608444
10,2,2398.83291901949,1.2067752902595553E-4,1.543622240903269
10,2,2454.708915685031,1.234897443502521E-4,1.5436224459114032
10,2,2511.88643150958,1.2636755611376358E-4,1.543622660626019
10,2,2570.3957827688646,1.2931249884497677E-4,1.543622885508775
10,2,2630.2679918953813,1.323261432947369E-4,1.543623121043798
10,2,2691.5348039269165,1.3541009731091712E-4,1.5436233677380946
10,2,2754.2287033381663,1.3856600674456835E-4,1.5436236261234724
10,2,2818.382931264455,1.4179555637150513E-4,1.543623896757098
10,2,2884.031503126606,1.451004708440228E-4,1.543624180223129
10,2,2951.209226666387,1.4848251566527293E-4,1.5436244771338443
10,2,3019.9517204020162,1.5194349819121607E-4,1.5436247881311713
10,2,3090.295432513592,1.5548526865916115E-4,1.5436251138881647
10,2,3162.2776601683795,1.5910972124171012E-4,1.5436254551102102
10,2,3235.9365692962842,1.6281879513586965E-4,1.5436258125372098
10,2,3311.311214825911,1.666144756760997E-4,1.543626186944948
10,2,3388.4415613920273,1.7049879547819644E-4,1.5436265791466581
10,2,3467.368504525317,1.7447383562311884E-4,1.543626989995613
10,2,3548.1338923357566,1.7854172686298524E-4,1.5436274203864169
10,2,3630.780547701014,1.8270465086966307E-4,1.5436278712574367
10,2,3715.3522909717276,1.8696484151611194E-4,1.5436283435930143
10,2,3801.8939632056126,1.9132458619488288E-4,1.543628838425696
10,2,3890.4514499428046,1.957862271753514E-4,1.543629356838709
10,2,3981.0717055349733,2.003521630028484E-4,1.5436298999687263
10,2,4073.802778041126,2.0502484993536538E-4,1.5436304690083218
10,2,4168.693834703355,2.098068034279352E-4,1.5436310652090304
10,2,4265.795188015925,2.147005996613511E-4,1.5436316898844895
10,2,4365.158322401661,2.1970887711263374E-4,1.5436323444131919
10,2,4466.835921509631,2.2483433818577014E-4,1.5436330302425283
10,2,4570.881896148751,2.300797508823765E-4,1.5436337488919027
10,2,4677.351412871981,2.354479505323115E-4,1.543634501956612
10,2,4786.300923226385,2.4094184158071318E-4,1.5436352911121063
10,2,4897.7881936844615,2.465643994317186E-4,1.5436361181180691
10,2,5011.872336272725,2.5231867234864683E-4,1.543636984822506
10,2,5128.613839913648,2.582077834335692E-4,1.543637893167289
10,2,5248.074602497728,2.64234932660801E-4,1.543638845192762
10,2,5370.317963702527,2.704033989821827E-4,1.543639843042773
10,2,5495.408738576249,2.7671654252061576E-4,1.5436408889710753
10,2,5623.413251903491,2.8317780682411784E-4,1.5436419853466208
10,2,5754.399373371572,2.897907212186904E-4,1.5436431346603765
10,2,5888.43655355589,2.9655890324108874E-4,1.5436443395320174
10,2,6025.5958607435805,3.034860611628239E-4,1.5436456027168606
10,2,6165.9500186148225,3.105759966223189E-4,1.5436469271140059
10,2,6309.573444801937,3.1783260734796835E-4,1.5436483157739531
10,2,6456.542290346556,3.2525989000303747E-4,1.5436497719076823
10,2,6606.9344800759645,3.328619431412748E-4,1.5436512988956503
10,2,6760.829753919819,3.406429702892131E-4,1.543652900297706
10,2,6918.309709189362,3.48607283162237E-4,1.543654579863582
10,2,7079.457843841381,3.5675930502541075E-4,1.5436563415443176
10,2,7244.359600749898,3.6510357419291834E-4,1.5436581895036325
10,2,7413.102413009177,3.736447477148342E-4,1.5436601281317037
10,2,7585.775750291836,3.8238760520607247E-4,1.5436621620577988
10,2,7762.4711662869195,3.9133705288936136E-4,1.5436642961656784
10,2,7943.282347242814,4.004981278284265E-4,1.5436665356092472
10,2,8128.305161640995,4.0987600237366126E-4,1.5436688858292487
10,2,8317.63771102671,4.194759888424388E-4,1.543671352571219
10,2,8511.380382023768,4.293035444658379E-4,1.543673941905571
10,2,8709.635899560806,4.3936427658149125E-4,1.5436766602477126
10,2,8912.509381337459,4.4966394815335574E-4,1.543679514381343
10,2,9120.108393559096,4.602084835941572E-4,1.5436825114824766
10,2,9332.543007969914,4.7100397493912943E-4,1.5436856591454435
10,2,9549.92586021436,4.8205668841397163E-4,1.5436889654115191
10,2,9772.372209558112,4.933730714170663E-4,1.5436924387996063
10,2,10000,5.049597599485777E-4,1.5436960883388828
10,2,10232.929922807536,5.168235865650148E-4,1.5436999236052547
10,2,10471.285480509006,5.289715888736472E-4,1.5437039547601403
10,2,10715.193052376071,5.414110186353929E-4,1.5437081925925091
10,2,10964.78196143185,5.541493515668671E-4,1.5437126485655839
10,2,11220.18454301963,5.671942978511881E-4,1.5437173348660373
10,2,11481.53621496884,5.80553813524382E-4,1.5437222644594253
10,2,11748.975549395303,5.942361127517316E-4,1.5437274511492902
10,2,12022.644346174131,6.082496811605287E-4,1.5437329096427284
10,2,12302.68770812381,6.22603290313217E-4,1.5437386556215327
10,2,12589.254117941662,6.373060134789447E-4,1.5437447058204323
10,2,12882.495516931349,6.523672428599156E-4,1.543751078112827
10,2,13182.567385564074,6.677967084774336E-4,1.5437577916057559
10,2,13489.628825916532,6.8360449888009E-4,1.5437648667431922
10,2,13803.842646028837,6.998010839852197E-4,1.5437723254210363
10,2,14125.375446227554,7.163973402991113E-4,1.543780191113608
10,2,14454.39770745928,7.334045788769943E-4,1.5437884890139122
10,2,14791.083881682072,7.508345763851608E-4,1.5437972461884577
10,2,15135.612484362071,7.68699609774468E-4,1.5438064917499141
10,2,15488.166189124828,7.87012495051159E-4,1.5438162570482699
10,2,15848.93192461114,8.057866308453758E-4,1.5438265758844774
10,2,16218.100973589299,8.250360474866868E-4,1.5438374847481446
10,2,16595.869074375598,8.44775462514122E-4,1.5438490230833029
10,2,16982.43652461746,8.650203437238457E-4,1.5438612335863244
10,2,17378.00828749376,8.857869810136637E-4,1.5438741625394745
10,2,17782.794100389227,9.070925686176426E-4,1.54388786018574
10,2,18197.008586099826,9.289552996344666E-4,1.5439023811508024
10,2,18620.871366628693,9.513944751388803E-4,1.5439177849183339
10,2,19054.607179632483,9.744306307165504E-4,1.5439341363663943
10,2,19498.445997580457,9.980856839094119E-4,1.54395150637396
10,2,19952.62314968879,0.0010223831068457468,1.543969972506938
10,2,20417.379446695315,0.0010473481294569252,1.543989619795795
10,2,20892.96130854041,0.0010730079799335184,1.5440105416165142
10,2,21379.620895022323,0.0010993921708925781,1.5440328406894885
10,2,21877.616239495517,0.0011265328420423872,1.5440566302125631
10,2,22387.211385683422,0.0011544651729249436,1.5440820351420195
10,2,22908.676527677748,0.0011832278836069081,1.5441091936410534
10,2,23442.288153199228,0.0012128638461563288,1.5441382587076724
10,2,23988.329190194898,0.0012434208371990565,1.5441693999951105
10,2,24547.089156850285,0.001274952471432367,1.544202805824746
10,2,25118.864315095823,0.0013075193695923715,1.5442386853775092
10,2,25703.957827688646,0.0013411906333409644,1.544277271019034
10,2,26302.679918953814,0.001376045726091942,1.5443188206588134
10,2,26915.348039269138,0.001412176897566461,1.5443636199552742
10,2,27542.28703338169,0.0014496923455680395,1.544411984015672
10,2,28183.82931264455,0.0014887203920506684,1.5444642579720897
10,2,28840.31503126606,0.0015294150760973774,1.5445208153377146
10,2,29512.09226666384,0.0015719637601913443,1.544582052217809
10,2,30199.51720402019,0.0016165976517097016,1.5446483739656889
10,2,30902.95432513592,0.0016636066353367274,1.54472016818744
10,2,31622.776601683792,0.001713360631614726,1.5447977529917007
10,2,32359.36569296281,0.0017663411024541288,1.544881279840156
10,2,33113.11214825915,0.0018231888165965372,1.5449705515110344
10,2,33884.415613920275,0.0018847785966326393,1.5450646771257823
10,2,34673.685045253165,0.0019523406872795925,1.5451614035568109
10,2,35481.33892335753,0.002027666622797619,1.5452557758994077
10,2,36307.80547701017,0.0021134772555812297,1.5453373302295164
10,2,37153.52290971728,0.0022141245175352608,1.5453838518452578
10,2,38018.93963205613,0.002337042855560964,1.5453463754237622
10,2,38904.51449942805,0.002496086983658336,1.5451091942052386
10,2,39810.71705534977,0.0027204060811401943,1.54436674099929
10,2,40738.02778041131,0.003083655897549254,1.5421546741583039
10,2,41686.93834703355,0.0038414417053973513,1.5343012396242501
10,2,42657.95188015926,0.0068919668595313534,1.4822395629133531
10,2,43651.58322401656,0.0056447410331455835,-1.3247224283133383
10,2,44668.359215096345,1.6643090767800073E-4,-0.23709658466492348
10,2,45708.818961487515,9.217038940406026E-4,1.4676452800409165
10,2,46773.51412871981,0.0013429955443456808,1.5118090157620945
10,2,47863.0092322638,0.0015983832676199938,1.5245124741708547
10,2,48977.881936844664,0.0017805085973124943,1.5302265162464939
10,5,1,1.3001984611962754E-7,1.544732548151615
10,5,1.023292992280754,1.3304839739416204E-7,1.544732548151998
10,5,1.0471285480508996,1.3614749269642273E-7,1.5447325481534324
10,5,1.0715193052376064,1.3931877520041714E-7,1.5447325481546486
10,5,1.096478196143185,1.4256392636550716E-7,1.5447325481560295
10,5,1.1220184543019633,1.4588466680854884E-7,1.5447325481570717
10,5,1.1481536214968828,1.4928275723611172E-7,1.5447325481584107
10,5,1.1748975549395295,1.527599993566893E-7,1.5447325481598104
10,5,1.202264434617413,1.5631823685267884E-7,1.5447325481610268
10,5,1.2302687708123816,1.5995935634763066E-7,1.544732548162571
10,5,1.2589254117941673,1.6368528841334531E-7,1.5447325481642717
10,5,1.288249551693134,1.6749800858733904E-7,1.5447325481661975
10,5,1.318256738556407,1.7139953842440758E-7,1.5447325481682108
10,5,1.3489628825916535,1.7539194656344386E-7,1.5447325481699603
10,5,1.3803842646028848,1.794773498321897E-7,1.5447325481712306
10,5,1.4125375446227544,1.8365791437556583E-7,1.5447325481734482
